date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,country,property_age,is_renovated,sqft_living_scaled,sqft_lot_scaled,sqft_above_scaled,sqft_basement_scaled,property_age_scaled
2014-05-12 00:00:00,1225000.0,4.0,4.5,5420,101930.0,1.0,0,0,3,3890,1530.0,2001,0,25005 NE Patterson Way,Redmond,WA 98053,USA,13,0,3.6029,2.4313,2.4921,2.7531,-1.0154
2014-05-12 00:00:00,885000.0,4.0,2.5,2830,5000.0,2.0,0,0,3,2830,0.0,1995,0,3503 NE 43rd St,Seattle,WA 98105,USA,19,0,0.7781,-0.2713,1.2213,-0.665,-0.8138
2014-05-12 00:00:00,453246.0,3.0,2.5,2010,7663.0,2.0,0,0,3,1390,620.0,2014,0,2500 Mulberry Walk NE,Issaquah,WA 98029,USA,0,0,-0.1163,-0.1971,-0.505,0.7201,-1.4523
2014-05-12 00:00:00,927000.0,4.0,2.75,3300,12090.0,2.0,0,0,3,3300,0.0,1953,0,9155 NE 21st Pl,Clyde Hill,WA 98004,USA,61,0,1.2907,-0.0736,1.7848,-0.665,0.5975
2014-05-12 00:00:00,490000.0,2.0,2.5,1230,1391.0,2.0,0,0,3,870,360.0,2004,2003,106 24th Ave E,Seattle,WA 98112,USA,10,1,-0.967,-0.372,-1.1284,0.1393,-1.1163
2014-05-12 00:00:00,341000.0,3.0,1.5,1720,7119.0,1.5,0,0,4,1720,0.0,1952,0,17050 14th Avenue Northeast,Shoreline,WA 98155,USA,62,0,-0.4326,-0.2122,-0.1094,-0.665,0.6311
2014-05-12 00:00:00,235000.0,1.0,1.0,810,2451.0,1.0,0,0,5,810,0.0,1941,0,9413 34th Ave SW,Seattle,WA 98126,USA,73,0,-1.4251,-0.3424,-1.2004,-0.665,1.0008
2014-05-12 00:00:00,1200000.0,3.0,1.75,1560,8078.0,1.5,1,4,4,1560,0.0,1928,0,3603 W Mercer Way,Mercer Island,WA 98040,USA,86,0,-0.6071,-0.1855,-0.3012,-0.665,1.4376
2014-05-12 00:00:00,560000.0,3.0,2.0,2560,216777.0,1.0,0,0,3,2560,0.0,1986,0,19211 SE 342nd St,Auburn,WA 98092,USA,28,0,0.4836,5.6336,0.8976,-0.665,-0.5114
2014-05-12 00:00:00,900000.0,4.0,3.25,4700,38412.0,2.0,0,0,3,3420,1280.0,1978,0,3709 131st Ave NE,Bellevue,WA 98005,USA,36,0,2.8176,0.6603,1.9287,2.1946,-0.2426
2014-05-12 00:00:00,255000.0,2.0,1.0,1220,2500.0,1.0,0,0,3,770,450.0,1910,2006,3017 SW Hinds St,Seattle,WA 98126,USA,104,1,-0.9779,-0.341,-1.2483,0.3403,2.0425
2014-05-12 00:00:00,1575000.0,5.0,2.75,3650,20150.0,1.0,0,0,4,2360,1290.0,1975,0,1216 86th Ave NE,Bellevue,WA 98004,USA,39,0,1.6724,0.1511,0.6579,2.2169,-0.1418
2014-05-12 00:00:00,876650.0,3.0,3.25,2170,12508.0,1.5,0,0,5,1650,520.0,1928,1970,4436-4446 W Mercer Way,Mercer Island,WA 98040,USA,86,1,0.0582,-0.062,-0.1933,0.4967,1.4376
2014-05-12 00:00:00,540000.0,4.0,2.25,2540,228254.0,1.0,0,0,3,1450,1090.0,1990,2009,31907 NE 139th St,Duvall,WA 98019,USA,24,1,0.4618,5.9536,-0.4331,1.7701,-0.6458
2014-05-12 00:00:00,350000.0,2.0,1.0,910,4500.0,1.5,0,0,4,910,0.0,1906,1990,4430 Letitia Ave S,Seattle,WA 98118,USA,108,1,-1.316,-0.2853,-1.0805,-0.665,2.1769
2014-05-12 00:00:00,750000.0,4.0,2.5,2980,4930.0,2.0,0,0,3,2890,90.0,2000,0,16512 SE 64th Pl,Bellevue,WA 98006,USA,14,0,0.9417,-0.2733,1.2933,-0.4639,-0.9818
2014-05-12 00:00:00,582000.0,4.0,1.75,2120,4650.0,1.0,0,1,3,1190,930.0,1951,1994,9214 Cyrus Ave NW,Seattle,WA 98117,USA,63,1,0.0037,-0.2811,-0.7448,1.4127,0.6647
2014-05-12 00:00:00,1315000.0,4.0,3.5,3460,3997.0,2.0,0,0,3,2560,900.0,2004,2003,2346 N 59th St,Seattle,WA 98103,USA,10,1,1.4652,-0.2993,0.8976,1.3456,-1.1163
2014-05-12 00:00:00,372500.0,5.0,3.0,2480,10090.0,1.0,0,0,3,1300,1180.0,2004,2003,5537 S 119th St,Seattle,WA 98178,USA,10,1,0.3963,-0.1294,-0.6129,1.9712,-1.1163
2014-05-12 00:00:00,410000.0,3.0,2.25,2200,16921.0,2.0,0,0,3,2200,0.0,1987,2000,21709 SE 255th Pl,Maple Valley,WA 98038,USA,27,1,0.091,0.0611,0.4661,-0.665,-0.545
2014-05-12 00:00:00,360000.0,4.0,2.0,1730,5500.0,1.0,0,0,5,1010,720.0,1943,0,7953 14th Ave SW,Seattle,WA 98106,USA,71,0,-0.4217,-0.2574,-0.9606,0.9435,0.9336
2014-05-12 00:00:00,1015000.0,3.0,2.5,2920,34527.0,1.0,0,4,4,1800,1120.0,1954,1983,5220 SW Pritchard St,Seattle,WA 98116,USA,60,1,0.8762,0.552,-0.0135,1.8371,0.5639
2014-05-12 00:00:00,225000.0,3.0,1.0,990,8012.0,1.0,0,0,4,990,0.0,1966,0,16411 120th Ave SE,Renton,WA 98058,USA,48,0,-1.2287,-0.1873,-0.9846,-0.665,0.1607
2014-05-12 00:00:00,647000.0,4.0,2.5,3040,6887.0,2.0,0,0,3,3040,0.0,1999,0,215 243rd Ave SE,Sammamish,WA 98074,USA,15,0,1.0071,-0.2187,1.4731,-0.665,-0.9482
2014-05-12 00:00:00,950000.0,5.0,3.0,4530,258746.0,1.5,0,0,4,3200,1330.0,2003,0,20325 NE 198th St,Woodinville,WA 98077,USA,11,0,2.6322,6.8038,1.6649,2.3063,-1.0827
2014-05-12 00:00:00,185000.0,3.0,1.5,1370,8470.0,1.0,0,0,4,1370,0.0,1961,2001,2420 Dogwood St SE,Auburn,WA 98092,USA,53,1,-0.8143,-0.1746,-0.529,-0.665,0.3287
2014-05-12 00:00:00,335000.0,3.0,2.5,1940,4927.0,2.0,0,0,3,1940,0.0,2004,2003,17217 Woodside Dr SE,Renton,WA 98058,USA,10,1,-0.1926,-0.2734,0.1543,-0.665,-1.1163
2014-05-12 00:00:00,210000.0,3.0,2.5,1040,2643.0,2.0,0,0,3,720,320.0,2004,2003,5145 S Roxbury St,Seattle,WA 98118,USA,10,1,-1.1742,-0.337,-1.3083,0.0499,-1.1163
2014-05-12 00:00:00,522000.0,4.0,2.25,1800,8623.0,1.0,0,0,4,1360,440.0,1980,0,11725 NE 102nd Pl,Kirkland,WA 98033,USA,34,0,-0.3453,-0.1703,-0.541,0.318,-0.3098
2014-05-12 00:00:00,770000.0,3.0,1.75,1720,5000.0,1.0,0,0,3,1720,0.0,1954,2014,1614 33rd Ave,Seattle,WA 98122,USA,60,1,-0.4326,-0.2713,-0.1094,-0.665,0.5639
2014-05-12 00:00:00,499950.0,3.0,1.0,980,6380.0,1.0,0,0,3,760,220.0,1941,1994,1733 NE 88th St,Seattle,WA 98115,USA,73,1,-1.2397,-0.2328,-1.2603,-0.1735,1.0008
2014-05-12 00:00:00,751000.0,4.0,2.5,3110,6142.0,2.0,0,0,3,3110,0.0,2004,2003,11461-11577 172nd Ave NE,Redmond,WA 98052,USA,10,1,1.0835,-0.2395,1.557,-0.665,-1.1163
2014-05-12 00:00:00,330000.0,5.0,3.0,2100,7715.0,1.0,0,0,3,1250,850.0,2013,1923,1047-1099 S 130th St,Burien,WA 98168,USA,1,1,-0.0181,-0.1956,-0.6729,1.2339,-1.4187
2014-05-12 00:00:00,465000.0,3.0,1.5,2020,11358.0,1.0,0,0,4,1190,830.0,1956,0,11618 NE 65th St,Kirkland,WA 98033,USA,58,0,-0.1054,-0.094,-0.7448,1.1893,0.4967
2014-05-12 00:00:00,850000.0,4.0,1.75,2350,11914.0,1.0,0,0,4,2350,0.0,1961,2001,8223 SE 71st St,Mercer Island,WA 98040,USA,53,1,0.2546,-0.0785,0.6459,-0.665,0.3287
2014-05-12 00:00:00,947500.0,4.0,2.25,3290,12329.0,1.5,0,0,4,3290,0.0,1968,0,9202 SE 46th St,Mercer Island,WA 98040,USA,46,0,1.2798,-0.067,1.7728,-0.665,0.0935
2014-05-12 00:00:00,302000.0,5.0,2.25,2180,7813.0,2.0,0,0,3,2180,0.0,1986,0,26405 218th Ave SE,Maple Valley,WA 98038,USA,28,0,0.0691,-0.1929,0.4421,-0.665,-0.5114
2014-05-12 00:00:00,500000.0,2.0,2.25,1290,1334.0,3.0,0,0,3,1290,0.0,2007,0,5900 20th Ave NW,Seattle,WA 98107,USA,7,0,-0.9015,-0.3735,-0.6249,-0.665,-1.2171
2014-05-12 00:00:00,201000.0,3.0,1.0,1460,9750.0,1.0,0,0,4,1460,0.0,1969,0,30928 148th Ave SE,Kent,WA 98042,USA,45,0,-0.7161,-0.1389,-0.4211,-0.665,0.0599
2014-05-12 00:00:00,265000.0,2.0,1.0,1290,2828.0,2.0,0,0,3,1290,0.0,2008,0,23549 NE 111th St,Redmond,WA 98053,USA,6,0,-0.9015,-0.3319,-0.6249,-0.665,-1.2507
2014-05-12 00:00:00,870300.0,4.0,2.5,2350,3150.0,1.5,0,0,4,1690,660.0,1910,0,4410 Burke Ave N,Seattle,WA 98103,USA,104,0,0.2546,-0.3229,-0.1454,0.8095,2.0425
2014-05-12 00:00:00,339000.0,3.0,1.0,1080,8100.0,1.0,0,0,4,1080,0.0,1955,2009,20248 20th Ave NE,Shoreline,WA 98155,USA,59,1,-1.1306,-0.1849,-0.8767,-0.665,0.5303
2014-05-12 00:00:00,690000.0,4.0,2.5,2670,13463.0,2.0,0,0,4,2670,0.0,1989,0,24127 SE 45th Pl,Issaquah,WA 98029,USA,25,0,0.6036,-0.0354,1.0295,-0.665,-0.6122
2014-05-12 00:00:00,788000.0,4.0,3.25,3680,5759.0,2.0,0,0,3,2840,840.0,2003,0,570 Wilderness Peak Dr NW,Issaquah,WA 98027,USA,11,0,1.7051,-0.2502,1.2333,1.2116,-1.0827
2014-05-12 00:00:00,315275.0,3.0,1.75,1440,8040.0,1.0,0,0,3,960,480.0,1951,1994,11521 22nd Ave NE,Seattle,WA 98125,USA,63,1,-0.7379,-0.1866,-1.0205,0.4073,0.6647
2014-05-12 00:00:00,505000.0,4.0,1.75,1940,4800.0,1.0,0,0,5,1030,910.0,1922,1956,414 14th Ave,Seattle,WA 98122,USA,92,1,-0.1926,-0.2769,-0.9366,1.368,1.6392
2014-05-12 00:00:00,368000.0,3.0,1.0,1280,9898.0,1.0,0,0,3,1280,0.0,1968,1997,13222 NE 193rd Pl,Woodinville,WA 98072,USA,46,1,-0.9125,-0.1348,-0.6369,-0.665,0.0935
2014-05-12 00:00:00,947500.0,3.0,2.75,2980,27144.0,1.5,1,2,5,2180,800.0,1917,0,Indian Trail,Burien,WA 98166,USA,97,0,0.9417,0.3461,0.4421,1.1222,1.8072
2014-05-12 00:00:00,156000.0,3.0,1.0,970,8580.0,1.0,0,0,3,970,0.0,1959,1989,29621 18th Ave S,Federal Way,WA 98003,USA,55,1,-1.2506,-0.1715,-1.0086,-0.665,0.3959
2014-05-12 00:00:00,610000.0,4.0,3.0,2110,5000.0,1.5,0,2,4,1640,470.0,1930,0,9319 45th Ave SW,Seattle,WA 98136,USA,84,0,-0.0072,-0.2713,-0.2053,0.385,1.3704
2014-05-12 00:00:00,420000.0,2.0,2.5,1480,1369.0,3.0,0,0,3,1480,0.0,2009,0,8107 165th Ave NE,Redmond,WA 98052,USA,5,0,-0.6943,-0.3726,-0.3971,-0.665,-1.2843
2014-05-12 00:00:00,192000.0,2.0,1.0,700,10540.0,1.0,0,0,3,700,0.0,1953,0,124 SW 185th St,Normandy Park,WA 98166,USA,61,0,-1.545,-0.1169,-1.3322,-0.665,0.5975
2014-05-12 00:00:00,910000.0,3.0,2.0,2700,6120.0,1.0,0,0,4,1350,1350.0,1962,0,124 NE 61st St,Seattle,WA 98115,USA,52,0,0.6363,-0.2401,-0.553,2.351,0.2951
2014-05-12 00:00:00,1300000.0,4.0,3.25,2330,9687.0,2.0,0,3,3,2330,0.0,1918,0,731 McGilvra Blvd E,Seattle,WA 98112,USA,96,0,0.2327,-0.1406,0.6219,-0.665,1.7736
2014-05-12 00:00:00,1346400.0,5.0,1.75,3380,20021.0,1.0,0,0,4,1690,1690.0,1963,0,9640 NE 32nd St,Clyde Hill,WA 98004,USA,51,0,1.3779,0.1475,-0.1454,3.1105,0.2615
2014-05-12 00:00:00,840000.0,4.0,2.75,2600,2750.0,1.5,0,0,3,1620,980.0,1936,0,2455 Queen Anne Ave N,Seattle,WA 98109,USA,78,0,0.5272,-0.3341,-0.2293,1.5244,1.1688
2014-05-12 00:00:00,300000.0,2.0,1.75,1360,8100.0,1.0,0,0,3,860,500.0,1975,0,13730 2nd Ave NW,Seattle,WA 98177,USA,39,0,-0.8252,-0.1849,-1.1404,0.452,-0.1418
2014-05-12 00:00:00,505000.0,4.0,2.5,2780,6369.0,1.0,0,0,3,1590,1190.0,1978,0,9311 NE 142nd St,Kirkland,WA 98034,USA,36,0,0.7235,-0.2332,-0.2653,1.9935,-0.2426
2014-05-12 00:00:00,110000.0,3.0,1.0,1250,53143.0,1.0,0,0,5,1250,0.0,1945,0,19693-19799 SE Maple Valley Hwy,Maple Valley,WA 98038,USA,69,0,-0.9452,1.071,-0.6729,-0.665,0.8663
2014-05-12 00:00:00,746000.0,3.0,2.5,2620,8950.0,2.0,0,0,3,2620,0.0,1992,0,16580 SE 57th Pl,Bellevue,WA 98006,USA,22,0,0.549,-0.1612,0.9696,-0.665,-0.713
2014-05-12 00:00:00,211000.0,3.0,1.5,1350,7620.0,1.0,0,0,5,1350,0.0,1941,0,16251 12th Ave SW,Burien,WA 98166,USA,73,0,-0.8361,-0.1983,-0.553,-0.665,1.0008
2014-05-12 00:00:00,675000.0,4.0,3.0,2400,3340.0,1.0,0,0,4,1200,1200.0,1964,0,618 NW 49th St,Seattle,WA 98107,USA,50,0,0.3091,-0.3176,-0.7328,2.0159,0.2279
2014-05-12 00:00:00,734200.0,4.0,2.5,2760,7663.0,1.5,0,0,5,1680,1080.0,1928,1970,950 NW 60th St,Seattle,WA 98107,USA,86,1,0.7017,-0.1971,-0.1574,1.7478,1.4376
2014-05-12 00:00:00,1225000.0,4.0,2.25,3070,16028.0,1.0,0,3,3,1870,1200.0,1976,0,8434 W Mercer Way,Mercer Island,WA 98040,USA,38,0,1.0398,0.0362,0.0704,2.0159,-0.1754
2014-05-12 00:00:00,615000.0,2.0,1.75,2040,28593.0,1.5,1,3,4,2040,0.0,1919,1990,23014 Vashon Hwy SW,Vashon,WA 98070,USA,95,1,-0.0836,0.3865,0.2742,-0.665,1.74
2014-05-12 00:00:00,630000.0,4.0,2.0,1770,6000.0,2.0,0,0,5,1770,0.0,1911,1981,3219 34th Ave W,Seattle,WA 98199,USA,103,1,-0.378,-0.2434,-0.0495,-0.665,2.0089
2014-05-12 00:00:00,1264000.0,4.0,3.75,3490,9170.0,2.0,0,0,3,3490,0.0,2012,1912,10442 SE 13th St,Bellevue,WA 98004,USA,2,1,1.4979,-0.1551,2.0126,-0.665,-1.3851
2014-05-12 00:00:00,301500.0,2.0,1.5,830,1333.0,2.0,0,0,3,830,0.0,2005,0,5650 Fauntleroy Way SW,Seattle,WA 98136,USA,9,0,-1.4033,-0.3736,-1.1764,-0.665,-1.1499
2014-05-12 00:00:00,369000.0,2.0,2.5,980,895.0,2.0,0,0,3,670,310.0,2009,0,1716 California Ave SW,Seattle,WA 98116,USA,5,0,-1.2397,-0.3858,-1.3682,0.0276,-1.2843
2014-05-12 00:00:00,635000.0,3.0,2.5,1570,1433.0,3.0,0,0,3,1570,0.0,2010,0,7815 Stroud Ave N,Seattle,WA 98103,USA,4,0,-0.5962,-0.3708,-0.2892,-0.665,-1.3179
2014-05-12 00:00:00,1033888.0,4.0,3.25,3270,5187.0,2.0,0,0,3,3110,160.0,2014,0,10774 155th Pl NE,Redmond,WA 98052,USA,0,0,1.258,-0.2661,1.557,-0.3076,-1.4523
2014-05-12 00:00:00,383000.0,4.0,2.5,2160,6223.0,2.0,0,0,3,2160,0.0,2010,0,22442-22446 Southeast 281st Court,Maple Valley,WA 98038,USA,4,0,0.0473,-0.2372,0.4181,-0.665,-1.3179
2014-05-12 00:00:00,1050000.0,4.0,3.75,3280,11000.0,2.0,0,0,3,2320,960.0,2008,0,1313 4th St,Kirkland,WA 98033,USA,6,0,1.2689,-0.104,0.6099,1.4797,-1.2507
2014-05-13 00:00:00,455000.0,4.0,2.5,3360,7685.0,2.0,0,0,3,3360,0.0,2001,0,18416 172nd Ct SE,Renton,WA 98058,USA,13,0,1.3561,-0.1965,1.8567,-0.665,-1.0154
2014-05-13 00:00:00,819900.0,5.0,2.75,3150,7119.0,2.0,0,0,3,3150,0.0,2013,1923,8082-8160 142nd Ave NE,Redmond,WA 98052,USA,1,1,1.1271,-0.2122,1.605,-0.665,-1.4187
2014-05-13 00:00:00,625000.0,3.0,3.5,1810,1846.0,2.0,0,0,4,1440,370.0,2009,0,512-598 21st Ave,Seattle,WA 98122,USA,5,0,-0.3344,-0.3593,-0.4451,0.1616,-1.2843
2014-05-13 00:00:00,651000.0,4.0,2.5,2740,7140.0,2.0,0,0,3,2740,0.0,1993,0,2476 239th Pl NE,Sammamish,WA 98074,USA,21,0,0.6799,-0.2117,1.1134,-0.665,-0.7466
2014-05-13 00:00:00,480000.0,5.0,4.75,3830,35000.0,1.0,0,0,3,2130,1700.0,1976,0,18125 194th Ave NE,Woodinville,WA 98077,USA,38,0,1.8687,0.5652,0.3821,3.1329,-0.1754
2014-05-13 00:00:00,757000.0,3.0,3.25,3190,5283.0,2.0,0,0,3,3190,0.0,2007,0,2065 NE Nelson Ln,Issaquah,WA 98029,USA,7,0,1.1707,-0.2634,1.6529,-0.665,-1.2171
2014-05-13 00:00:00,460000.0,3.0,2.25,2350,10450.0,1.0,0,0,3,1390,960.0,1977,2004,15801 63rd Ave NE,Kenmore,WA 98028,USA,37,1,0.2546,-0.1194,-0.505,1.4797,-0.209
2014-05-13 00:00:00,267345.0,4.0,2.25,2510,8165.0,1.0,0,0,4,1610,900.0,1972,0,2831 SW 327th St,Federal Way,WA 98023,USA,42,0,0.4291,-0.1831,-0.2413,1.3456,-0.0409
2014-05-13 00:00:00,530000.0,2.0,2.0,1680,4950.0,1.0,0,0,3,1680,0.0,2006,0,23726 NE 134th Pl,Redmond,WA 98053,USA,8,0,-0.4762,-0.2727,-0.1574,-0.665,-1.1835
2014-05-13 00:00:00,449500.0,3.0,2.0,1770,6610.0,1.0,0,0,4,960,810.0,1954,1979,19293 Stone Ave N,Shoreline,WA 98133,USA,60,1,-0.378,-0.2264,-1.0205,1.1446,0.5639
2014-05-13 00:00:00,289000.0,3.0,1.0,1090,7315.0,1.0,0,0,5,1090,0.0,1981,0,4018 NE 6th Ct,Renton,WA 98056,USA,33,0,-1.1197,-0.2068,-0.8647,-0.665,-0.3434
2014-05-13 00:00:00,373000.0,5.0,2.25,3001,5710.0,2.0,0,0,3,3001,0.0,2006,0,25523 123rd Pl SE,Kent,WA 98030,USA,8,0,0.9646,-0.2515,1.4263,-0.665,-1.1835
2014-05-13 00:00:00,525000.0,5.0,3.0,2450,4591.0,2.0,0,0,3,2450,0.0,1994,0,7349 24th Ave NW,Seattle,WA 98117,USA,20,0,0.3636,-0.2827,0.7658,-0.665,-0.7802
2014-05-13 00:00:00,777000.0,3.0,3.25,3610,59677.0,2.0,0,0,3,2440,1170.0,2003,0,18913 SE 63rd Pl,Issaquah,WA 98027,USA,11,0,1.6288,1.2532,0.7538,1.9488,-1.0827
2014-05-13 00:00:00,550000.0,4.0,2.0,2250,7500.0,1.0,0,0,5,1200,1050.0,1956,0,2448 137th Ave SE,Bellevue,WA 98005,USA,58,0,0.1455,-0.2016,-0.7328,1.6808,0.4967
2014-05-13 00:00:00,523000.0,3.0,1.5,1240,7735.0,1.0,0,0,4,1240,0.0,1957,2001,1020 163rd Ave SE,Bellevue,WA 98008,USA,57,1,-0.9561,-0.1951,-0.6849,-0.665,0.4631
2014-05-13 00:00:00,628000.0,4.0,2.0,2260,6000.0,1.0,0,0,3,1430,830.0,1958,2004,8028 27th Ave NE,Seattle,WA 98115,USA,56,1,0.1564,-0.2434,-0.4571,1.1893,0.4295
2014-05-13 00:00:00,581000.0,4.0,1.75,2090,8164.0,1.0,0,0,4,1070,1020.0,1963,0,7408 138th Pl NE,Redmond,WA 98052,USA,51,0,-0.029,-0.1831,-0.8887,1.6137,0.2615
2014-05-13 00:00:00,245000.0,5.0,1.75,2020,7902.0,1.0,0,0,3,1220,800.0,1962,2003,10412 Aqua Way S,Seattle,WA 98168,USA,52,1,-0.1054,-0.1904,-0.7088,1.1222,0.2951
2014-05-13 00:00:00,415000.0,3.0,1.75,1960,5000.0,1.0,0,0,5,980,980.0,1911,1984,4958 12th Ave S,Seattle,WA 98108,USA,103,1,-0.1708,-0.2713,-0.9966,1.5244,2.0089
2014-05-13 00:00:00,1895000.0,5.0,2.25,3120,16672.0,2.0,0,0,4,3120,0.0,1969,0,9045 NE 40th Pl,Yarrow Point,WA 98004,USA,45,0,1.0944,0.0541,1.569,-0.665,0.0599
2014-05-13 00:00:00,225000.0,3.0,1.5,1250,7500.0,1.0,0,0,3,1250,0.0,1967,2011,1405 E Maple St,Kent,WA 98030,USA,47,1,-0.9452,-0.2016,-0.6729,-0.665,0.1271
2014-05-13 00:00:00,287000.0,3.0,2.25,1490,9600.0,1.0,0,0,4,1170,320.0,1987,0,27020 NE Ring St,Duvall,WA 98019,USA,27,0,-0.6834,-0.1431,-0.7688,0.0499,-0.545
2014-05-13 00:00:00,799200.0,6.0,3.0,2890,2370.0,2.5,0,0,3,2290,600.0,1906,2014,420 Boylston Ave E,Seattle,WA 98102,USA,108,1,0.8435,-0.3447,0.574,0.6754,2.1769
2014-05-13 00:00:00,239950.0,3.0,1.0,1900,33888.0,1.5,0,0,4,1900,0.0,1942,1982,36400-36452 51st Ave S,Auburn,WA 98001,USA,72,1,-0.2362,0.5342,0.1064,-0.665,0.9672
2014-05-13 00:00:00,591000.0,3.0,1.75,1680,2400.0,1.0,0,0,5,870,810.0,1922,1956,1600-1608 25th Ave,Seattle,WA 98122,USA,92,1,-0.4762,-0.3438,-1.1284,1.1446,1.6392
2014-05-13 00:00:00,700000.0,3.0,2.5,2030,8398.0,2.0,0,0,4,2030,0.0,1975,0,18307 NE 19th Pl,Bellevue,WA 98008,USA,39,0,-0.0945,-0.1766,0.2622,-0.665,-0.1418
2014-05-13 00:00:00,475000.0,4.0,2.5,3740,8700.0,1.0,0,0,3,2260,1480.0,2004,2003,16700 SE 161st St,Renton,WA 98058,USA,10,1,1.7706,-0.1682,0.538,2.6414,-1.1163
2014-05-13 00:00:00,575000.0,3.0,1.75,1580,11750.0,1.0,0,0,4,1180,400.0,1951,1999,5461 S Othello St,Seattle,WA 98118,USA,63,1,-0.5853,-0.0831,-0.7568,0.2286,0.6647
2014-05-13 00:00:00,771000.0,3.0,2.25,1780,6120.0,1.5,0,0,4,1390,390.0,1927,0,171 Lake Washington Blvd,Seattle,WA 98122,USA,87,0,-0.3671,-0.2401,-0.505,0.2063,1.4712
2014-05-13 00:00:00,155000.0,2.0,1.0,910,6232.0,1.0,0,0,3,910,0.0,1943,2002,4812 S Chicago St,Seattle,WA 98118,USA,71,1,-1.316,-0.237,-1.0805,-0.665,0.9336
2014-05-13 00:00:00,550000.0,7.0,4.0,3440,8100.0,2.0,0,0,3,3440,0.0,1970,2014,718 N 95th St,Seattle,WA 98103,USA,44,1,1.4434,-0.1849,1.9526,-0.665,0.0263
2014-05-13 00:00:00,645000.0,3.0,2.5,1740,13750.0,2.0,0,0,4,1740,0.0,1975,0,1673 Rosemont Blvd,Bellevue,WA 98008,USA,39,0,-0.4107,-0.0273,-0.0854,-0.665,-0.1418
2014-05-13 00:00:00,464000.0,5.0,2.5,3400,8970.0,1.0,0,0,4,1700,1700.0,1959,0,14700 Burke Ave N,Shoreline,WA 98133,USA,55,0,1.3997,-0.1606,-0.1334,3.1329,0.3959
2014-05-13 00:00:00,1050000.0,4.0,3.25,4400,16625.0,2.0,0,0,3,4400,0.0,2003,0,27747 SE 24th Way,Sammamish,WA 98075,USA,11,0,2.4904,0.0528,3.1036,-0.665,-1.0827
2014-05-13 00:00:00,350000.0,3.0,2.5,2010,7663.0,2.0,0,0,3,2010,0.0,1977,2004,10711 SW 111th Pl,Vashon,WA 98070,USA,37,1,-0.1163,-0.1971,0.2383,-0.665,-0.209
2014-05-13 00:00:00,591000.0,4.0,2.25,2710,38180.0,2.0,0,0,4,2710,0.0,1977,0,19615 182nd Ave NE,Woodinville,WA 98077,USA,37,0,0.6472,0.6538,1.0775,-0.665,-0.209
2014-05-13 00:00:00,717000.0,3.0,1.5,1310,3880.0,1.0,0,0,3,1090,220.0,1956,2001,7325 Earl Ave NW,Seattle,WA 98117,USA,58,1,-0.8797,-0.3026,-0.8647,-0.1735,0.4967
2014-05-13 00:00:00,225000.0,4.0,1.5,1950,12559.0,1.5,0,0,3,1950,0.0,1939,1969,4030-4198 S 186th St,SeaTac,WA 98188,USA,75,1,-0.1817,-0.0606,0.1663,-0.665,1.068
2014-05-13 00:00:00,225000.0,3.0,1.0,1040,6535.0,1.0,0,0,3,1040,0.0,1947,2012,12446 21st Ave S,Seattle,WA 98168,USA,67,1,-1.1742,-0.2285,-0.9246,-0.665,0.7991
2014-05-13 00:00:00,345000.0,3.0,1.75,1090,7200.0,1.0,0,0,3,1090,0.0,1968,1997,12033 NE 136th Pl,Kirkland,WA 98034,USA,46,1,-1.1197,-0.21,-0.8647,-0.665,0.0935
2014-05-13 00:00:00,230000.0,2.0,0.75,650,5360.0,1.0,0,0,4,650,0.0,1931,0,13540 Burke Ave N,Seattle,WA 98133,USA,83,0,-1.5996,-0.2613,-1.3922,-0.665,1.3368
2014-05-13 00:00:00,385000.0,3.0,2.0,1480,6600.0,1.0,0,2,3,740,740.0,1943,2002,4115 SW 106th St,Seattle,WA 98146,USA,71,1,-0.6943,-0.2267,-1.2843,0.9882,0.9336
2014-05-13 00:00:00,90000.0,2.0,1.0,790,2640.0,1.0,0,0,3,790,0.0,1973,2013,14710 122nd Pl NE,Kirkland,WA 98034,USA,41,1,-1.4469,-0.3371,-1.2243,-0.665,-0.0746
2014-05-13 00:00:00,860000.0,4.0,2.5,3560,11119.0,1.0,0,2,3,2290,1270.0,1986,0,3883 112th Ave NE,Bellevue,WA 98004,USA,28,0,1.5743,-0.1007,0.574,2.1722,-0.5114
2014-05-13 00:00:00,675000.0,4.0,2.5,3000,5548.0,2.0,0,0,3,3000,0.0,2006,0,11409 SE 71st Pl,Newcastle,WA 98056,USA,8,0,0.9635,-0.256,1.4251,-0.665,-1.1835
2014-05-13 00:00:00,975000.0,4.0,2.5,3490,7494.0,2.0,0,3,3,3490,0.0,2000,0,4902 159th Pl SE,Bellevue,WA 98006,USA,14,0,1.4979,-0.2018,2.0126,-0.665,-0.9818
2014-05-13 00:00:00,780000.0,3.0,1.75,2340,10495.0,1.0,0,0,4,2340,0.0,1967,0,8421 SE 72nd Pl,Mercer Island,WA 98040,USA,47,0,0.2436,-0.1181,0.6339,-0.665,0.1271
2014-05-13 00:00:00,370000.0,3.0,1.75,1650,8254.0,1.0,0,0,5,1060,590.0,1951,0,18015 25th Ave NE,Shoreline,WA 98155,USA,63,0,-0.5089,-0.1806,-0.9007,0.6531,0.6647
